;Name;Price
152;"Acer Nitro 5 AN515\-55\-53M3 15,6\""144Hz Intel® Core™ i5\-10300H \- 16GB RAM \- 512GB SSD Dysk \- RTX2060 Grafika \- Win10";5499.00
153;"HP OMEN 15\-en0001nw 15,6\"" 144Hz AMD Ryzen 5 4600H \- 8GB RAM \- 512GB Dysk \- GTX1660Ti Grafika \- Win10";5499.00
154;"Apple Macbook Pro 13 2020 z Touch Bar 13,3\"" Intel® Core™ i5 \- 16GB RAM \- 1TB SSD Dysk \- macOS (srebrny)";8999.00
155;"ASUS TUF Dash F15FX516PR\-AZ024T 15,6\"" 240Hz Intel® Core™ i7\-11370H \- 16GB RAM \- 1TB SSD Dysk \- RTX3070 Grafika \- Win10";8499.00
156;"ASUS ROG Zephyrus S17 GX701LXS\-HG022T 17,3\"" 300Hz Intel® Core™ i7\-10750H \- 32GB RAM \-1TB SSD Dysk \- RTX2080S Grafika \- W10";11999.00
157;"Dell Latitude 3510 15,6\"" Intel® Core™ i3\-10110U \- 8GB RAM \- 256GB Dysk \- Win10 Pro";3549.00
158;Dell Inspiron 5406\-2959 14\'\' Intel® Core™ i5\-1135G7 \- 8GB RAM \- 256GB Dysk \- Win10;3999.00
159;HP Omen 17\-cb1014nw 17,3\'\' 144Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 512GB Dysk \- RTX2070S Grafika;7999.00
160;"Lenovo ThinkPad E14 Gen 2 14\"" AMD Ryzen 5 4500U \- 8GB RAM \- 256GB Dysk \- Win10 Pro";3999.00
161;"Lenovo IdeaPad 3 14ADA05 14\"" AMD Ryzen 7 3700U \- 8GB RAM \- 512GB Dysk";2999.00
162;"MSI Prestige 14 Evo A11M\-013PL 14\"" Intel® Core™ i7\-1185G7 \- 16GB RAM \- 512GB Dysk \- Win10";5499.00
163;"ASUS VivoBook S14 S433EA\-EB127 14\"" Intel® Core™ i7\-1165G7 \- 16GB RAM \- 512GB Dysk";4299.00
164;"Dell Latitude 3510 15,6\"" Intel® Core™ i5\-10210U \- 8GB RAM \- 256GB Dysk \- Win10 Pro";4049.00
165;"Lenovo Yoga C740\-14IML 14\"" Intel® Core™ i5\-10210U \- 16GB RAM \- 512GB Dysk \- Win10";4299.00
166;"HP Pavilion Gaming 15\-dk1032nw 15,6\"" Intel® Core™ i5\-10300H \- 16GB RAM \- 512GB Dysk \- GTX1660TiMQ Grafika";4399.00
167;"Lenovo Legion 5 15ARH05 15,6\"" 120Hz AMD Ryzen 5 4600H \- 16GB RAM \- 512GB Dysk \- GTX1650Ti Grafika \- Win10";4199.00
168;"Lenovo Legion 5 17IMH05H 17,3\"" 144Hz Intel® Core™ i7\-10750H \- 8GB RAM \- 512GB Dysk \- GTX1660Ti Grafika";4349.00
169;HP Omen 15\-ek0007nw 15,6\'\' 144Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 512GB Dysk \- RTX2060 Grafika;6699.00
170;"Apple Macbook Air 13 2020 13,3\"" Intel® Core™ i5 \- 8GB RAM \- 512GB Dysk \- macOS (srebrny)";6399.00
171;"Lenovo Legion 7 15IMH05H 15,6\"" 144Hz Intel® Core™ i7\-10750H \- 16GB RAM \- 1TB SSD Dysk \- RTX2080SMQ Grafika";9399.00
172;"ASUS ROG Strix SCAR III G531GW\-AZ102T 15,6\"" Intel® Core™ i7\-9750H \- 16GB RAM \- 1TB SSD Dysk \- RTX2070 Grafika \- Win10";7299.00
173;"ASUS TUF Dash F15 FX516PR\-AZ019 15,6\"" 240Hz Intel® Core™ i7\-11370H \- 16GB RAM \- 1TB SSD Dysk \- RTX3070 Grafika";8099.00
174;"MSI Modern 14 A10M\-1062PL 14\"" Intel® Core™ i7\-10510U \- 8GB RAM \- 512GB Dysk \- Win10";4499.00
175;"ASUS ProArt StudioBook Pro X W730G5T 17\"" Intel® Core™ i7\-9750H \- 32GB RAM \- 2TB SSD Dysk \- RTX5000 Grafika \- Win10 Pro";19999.00
176;"Lenovo Yoga Slim 7 14IIL05 14\"" Intel® Core™ i7\-1065G7 \- 8GB RAM \- 512GB Dysk \- Win10";4299.00
177;"Apple Macbook Air M1 13,3\"" Apple M1 \- 8GB RAM \- 512GB Dysk \- macOS (gwiezdna szarość)";6799.00
178;"Apple Macbook Pro 13 2020 z Touch Bar 13,3\"" Intel® Core™ i5 \- 8GB RAM \- 512GB Dysk \- macOS (srebrny)";7299.00
179;"Apple Macbook Pro 13 2020 z Touch Bar 13,3\"" Intel® Core™ i7 \- 32GB RAM \- 1TB SSD Dysk \- macOS (gwiezdna szarość)";13499.00
180;"Lenovo IdeaPad Flex 5 14IIL05 14\"" Intel® Core™ i5\-1035G1 \- 16GB RAM \- 512GB Dysk \- Win10";4099.00
181;"Lenovo V14 IIL 14\"" Intel® Core™ i5\-1035G1 \- 8GB RAM \- 256GB Dysk \- Win10";3299.00
182;"HP Envy 13\-aq1001nw 13,3\"" Intel® Core™ i5\-1035G1 \- 8GB RAM \- 512GB Dysk \- Win10";4599.00
183;"ASUS X571LI\-BN026 15,6\"" Intel® Core™ i7\-10750H \- 8GB RAM \- 512GB Dysk \- GTX1650Ti Grafika";4899.00
184;"Huawei MateBook X Pro 2020 53011AGG 13,9\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 1TB SSD Dysk \- MX250 Grafika \- Win10 Pro";8499.00
185;"Lenovo Legion 7 15IMH05H 15,6\"" 144Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 512 Dysk \- RTX2070SMQ Grafika \- Win10";7899.00
186;"MSI GF65 Thin 10SDR\-1052PL 15,6\"" Intel® Core™ i5\-10300H \- 8GB RAM \- 512GB Dysk \- GTX1660Ti Grafika \- Win10";4999.00
187;"Lenovo IdeaPad 3 14IIL05 14\"" Intel® Core™ i5\-1035G1 \- 8GB RAM \- 256GB Dysk";2799.00
188;"HP Pavilion Gaming 15\-ec1025nw 15,6\"" AMD Ryzen 7 4800H \- 8GB RAM \- 512GB Dysk \- GTX1660TiMQ Grafika";4699.00
189;"Lenovo Yoga C740\-15IML 15,6\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 512GB Dysk \- Win10";4899.00
190;"Apple Macbook Air M1 13,3\"" Apple M1 \- 8GB RAM \- 512GB Dysk \- macOS (srebrny)";6799.00
191;"Lenovo ThinkBook 15 IIL 15,6\"" Intel® Core™ i5\-1035G1 \- 16GB RAM \- 512GB Dysk \- Win10 Pro";4299.00
192;"Huawei MateBook X Pro 2020 13,9\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 1TB SSD Dysk \- MX250 Grafika \- Win10 Pro";7499.00
193;"Lenovo Legion 7 15IMH05H 15,6\"" 144Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 512 Dysk \- RTX2070SMQ Grafika";7499.00
194;Dell Inspiron 5406\-2829 14\'\' Intel® Core™ i5\-1135G7 \- 8GB RAM \- 512GB Dysk \- Win10;4199.00
195;"Lenovo Yoga C940\-14IIL 14\"" Intel® Core™ i7\-1065G7 \- 8GB RAM \- 512GB Dysk \- Win10";6899.00
196;"Lenovo ThinkBook 15 IIL 20SM00CXPB 15,6\"" Intel® Core™ i5\-1035G1 \- 16GB RAM \- 512GB Dysk \- Win10 Pro";3999.00
197;"Lenovo Legion 5 15IMH05 15,6\"" 144Hz Intel® Core™ i5\-10300H \- 8GB RAM \- 512GB Dysk \- GTX1650Ti Grafika";3849.00
198;"Lenovo Yoga C740\-15IML 15,6\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 1TB SSD Dysk \- Win10";5199.00
199;"Dell Latitude 3410 14\"" Intel® Core™ i5\-10210U \- 8GB RAM \- 256GB Dysk \- Win10 Pro";4099.00
200;"Dell Inspiron 7306\-2652 13,3\"" Intel® Core™ i5\-1135G7 \- 8GB RAM \- 32GB + 512GB Dysk \- Win10";4999.00
201;"Dell Inspiron 7306\-2669 13,3\"" Intel® Core™ i7\-1165G7 \- 16GB RAM \- 512GB Dysk \- Win10";5699.00
202;Dell Inspiron G5 15 5505\-6384 15,6\'\' 144Hz AMD Ryzen 7 4800H \- 16GB RAM \- 512GB Dysk \- RX5600M Grafika \- Win10;6499.00
203;"Acer Predator Triton 500 PT515\-52 15,6\"" 144Hz Intel® Core™ i7\-10875H \- 16GB RAM \- 512GB Dysk \- RTX2070S M\-Q Grafika";7999.00
204;HP Omen 17\-cb1013nw 17,3\'\' 144Hz Intel® Core™ i7\-10750H \- 16GB RAM \- 512GB Dysk \- RTX2070S Grafika \- Win10;7999.00
205;Dell Inspiron 5405\-6018 14\'\' AMD Ryzen 7 4700U \- 8GB RAM \- 512GB Dysk \- Win10;4299.00
206;"HP OMEN 15\-en0011nw 15,6\"" AMD Ryzen 5 4600H \- 8GB RAM \- 256GB Dysk \- GTX1660Ti Grafika";4699.00
207;"Lenovo Yoga C740\-14IML 14\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 512GB Dysk \- Win10";4799.00
208;"Microsoft Surface Laptop 3 13,5\"" Intel® Core™ i5\-1035G7 \- 8GB RAM \- 256GB Dysk \- Win10 (czarny)";5199.00
209;MSI GP65 Leopard 10SFSK\-666PL 15,6\'\' 144Hz Intel® Core™ i7\-10750H \- 16GB RAM \- 1TB SSD Dysk \- RTX2070S Grafika \- Win10;8399.00
210;"Lenovo ThinkBook 15 G2 ARE 15,6\"" AMD Ryzen 3 4300U \- 8GB RAM \- 256GB Dysk \- Win10 Pro";3499.00
211;"Lenovo IdeaPad Gaming 3 15IMH05 15,6\"" 120Hz Intel® Core™ i5\-10300H \- 16GB RAM \- 512GB Dysk \- GTX1650Ti Grafika \- Win10";4099.00
212;"HP Envy 15\-ep0020nw 15,6\"" Intel® Core™ i5\-10300H \- 16GB RAM \- 512GB Dysk \- GTX1650Ti Grafika \- Win10";5999.00
213;"HP Pavilion 15\-ec1021nw 15,6\"" AMD Ryzen 5 4600H \- 8GB RAM \- 512GB Dysk \- GTX1650Ti Grafika";3799.00
214;"MSI GE75 Raider 10SFS\-031PL 17,3\"" Intel® Core™ i9\-10980HK \- 16GB RAM \- 1TB + 512GB Dysk \- RTX2070 Grafika \- W10";10399.00
215;"Apple Macbook Pro 16 z Touch Bar 2019 16\"" \- Intel® Core™ i7 \- 16GB RAM \- 512GB Dysk \- R5300M Grafika \- macOS (szary)";11699.00
216;LG Gram 17\'\' 2020 17Z90N\-V.AA75Y Intel® Core™ i7\-1065G7 \- 8GB RAM \- 512GB SSD Dysk \- Win10;7299.00
217;"MSI GF63 Thin 10SCSR\-855XPL 15,6\"" 144Hz Intel® Core™ i5\-10300H \- 8GB RAM \- 512GB Dysk \- GTX1650Ti Max\-Q Grafika";4599.00
218;ASUS ZenBook 14 UM425IA\-AM004R 14\'\' AMD Ryzen 5 4500U \- 8GB RAM \- 512GB Dysk \- Win10 Pro;4199.00
219;LG Gram 14\'\' 2020 14Z90N\-V.AR53Y Intel® Core™ i5\-1035G7 \- 8GB RAM \- 256GB SSD Dysk \- Win10;5199.00
220;"ASUS ROG Zephyrus M15 GU502LW\-HC085 15,6\"" Intel® Core™ i7\-10750H \- 16GB RAM \- 1TB SSD Dysk \- RTX2070MQ Grafika";7299.00
221;"Acer Nitro 5 AN517\-52\-55Y8 17,3\"" 120Hz Intel® Core™ i5\-10300H \- 16GB RAM \- 512GB Dysk \- GTX1650Ti Grafika \- Win10";5599.00
222;"ASUS ROG Zephyrus M GU502GU\-AZ106 15,6\"" 240Hz Intel® Core™ i7\-9750H \- 16GB RAM \- 512GB Dysk \- GTX1660Ti Grafika";6299.00
223;"Dell XPS 13 7390\-8421 13,3\"" Intel® Core™ i5\-10210U \- 8GB RAM \- 512GB Dysk \- Win10";6849.00
224;"Huawei MateBook 13 13\"" Intel® Core™ i5\-8265U \- 8GB RAM \- 512GB Dysk \- MX250 Grafika \- Win10";3999.00
225;"Acer Predator Helios 700 17,3\""144Hz Intel® Core™ i7\-10875H \- 32GB RAM \- 1TB SSD Dysk \- RTX2070S Grafika \- Win10";12999.00
226;"Huawei MateBook 13 2020 13\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 512GB Dysk \- MX250 Grafika \- Win10";5999.00
227;"HP OMEN 15\-en0014nw 15,6\"" 144Hz AMD Ryzen 5 4600H \- 8GB RAM \- 512GB Dysk \- GTX1660Ti Grafika";5199.00
228;"ASUS ROG Zephyrus M15 GU502LW\-HC085T 15,6\"" Intel® Core™ i7\-10750H \- 16GB RAM \- 1TB SSD Dysk \- RTX2070MQ Grafika \- Win10";7499.00
229;"Dell Inspiron 7306\-5981 13,3\"" Intel® Core™ i7\-1165G7 \- 16GB RAM \- 512GB Dysk \- Win10 + Active Pen";6799.00
230;"Dell Inspiron 7306\-2690 13,3\"" Intel® Core™ i5\-1135G7 \- 8GB RAM \- 512GB Dysk \- Win10";4699.00
231;"Lenovo IdeaPad 5 15IIL05 15,6\"" Intel® Core™ i5\-1035G1 \- 16GB RAM \- 1TB SSD Dysk \- MX350 Grafika \- Win10";4149.00
232;"Dell Inspiron 7306\-5998 13,3\"" Intel® Core™ i7\-1165G7 \- 16GB RAM \- 32GB + 512GB Dysk \- Win10 + Active Pen";6799.00
233;"HIRO 7166 15,6\""144Hz Intel® Core™ i7\-9750H \- 8GB RAM \- 1TB+250GB \- GTX1660Ti Grafika \- Win10";5849.00
234;"Lenovo Yoga S730\-13IML 13,3\"" Intel® Core™ i7\-10510U \- 8GB RAM \- 256GB Dysk \- Win10";3999.00
235;"Lenovo ThinkBook 15p IMH 15,6\"" Intel® Core™ i5\-10300H \- 16GB RAM \- 512GB Dysk \- GTX1650TiMQ \- Win10 Pro";6799.00
236;"Lenovo IdeaPad Gaming 3 15IMH05 15,6\"" AMD Ryzen 7 4800H \- 8GB RAM \- 512GB Dysk \- GTX1650 Grafika \- Win10";3799.00
237;"Lenovo ThinkBook 14 IIL 14\"" Intel® Core™ i5\-1035G1 \- 16GB RAM \- 512GB Dysk \- Win10";4399.00
238;"Lenovo Yoga C740\-14IML 14\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 1TB SSD Dysk \- Win10";5099.00
239;"ASUS ROG Zephyrus S GX531GX\-ES011T 15,6\"" Intel® Core™ i7\-8750H \- 24GB RAM \- 512GB Dysk \- RTX2080 Grafika \- Win10";8299.00
240;"Lenovo ThinkBook 14 IIL 14\"" Intel® Core™ i5\-1035G1 \- 16GB RAM \- 512GB Dysk \- Win10 Pro";4199.00
241;"Lenovo Yoga Slim 7 14ARE05 14\"" AMD Ryzen 5 4500U \- 16GB RAM \- 1TB SSD Dysk \- Win10";4299.00
242;ASUS ZenBook 14 UM425IA\-HM067R 14\'\' AMD Ryzen 5 4500U \- 16GB RAM \- 512GB Dysk \- Win10 Pro;4499.00
243;"Lenovo Legion 5 17IMH05 17,3\"" Intel® Core™ i5\-10300H \- 16GB RAM \- 512GB Dysk \- GTX1650Ti Grafika";3999.00
244;"ASUS ROG Zephyrus G14 GA401IV\-HA040T 14\"" AMD Ryzen 9 4900HS \- 16GB RAM \- 1TB SSD Dysk \- RTX2060 MQ Grafika \- Win10";7999.00
245;"Lenovo Yoga S730\-13IML 13,3\"" Intel® Core™ i5\-10210U \- 8GB RAM \- 256GB Dysk \- Win10";3799.00
246;"ASUS TUF Gaming F15 FX506LI\-HN011 15,6\"" 144Hz Intel® Core™ i5\-10300H \- 16GB RAM \- 512GB Dysk \- GTX1650Ti Grafika";3999.00
247;HP Omen 17\-cb1011nw 17,3\'\' 300Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 1TB SSD Dysk \- RTX2080S Grafika;10999.00
248;"ASUS ROG Zephyrus S GX701GWR 17,3\"" Intel® Core™ i7\-9750H \- 16GB RAM \- 1TB SSD Dysk \- RTX2070 Grafika \- Win10";8299.00
249;"Lenovo Yoga C740\-15IML 15,6\"" Intel® Core™ i5\-10210U \- 16GB RAM \- 1TB SSD Dysk \- Win10";4699.00
250;"Lenovo Legion Y740\-15IRHg 15,6\"" Intel® Core™ i7\-9750H \- 8GB RAM \- 256GB Dysk \- RTX2060 Grafika \- Win10";6899.00
251;HP Omen 15\-ek0004nw 15,6\'\' 300Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 1TB SSD Dysk \- RTX2070MQ Grafika \- Win10;9299.00
252;"ASUS ProArt StudioBook Pro W500G5T 15,6\"" Intel® Core™ i7\-9750H \- 32GB RAM \- 2TB SSD Dysk \- RTX5000 Grafika \- Win10 Pro";19999.00
253;"Lenovo Yoga C740\-14IML 14\"" Intel® Core™ i5\-10210U \- 16GB RAM \- 1TB SSD Dysk \- Win10";4599.00
254;"HP Spectre x360 13\-aw0030nw 13,3\"" Intel® Core™ i7\-1065G7 \- 16GB RAM \- 1TB SSD Dysk \- Win10";7199.00
255;"Lenovo ThinkPad X1 Carbon 8 14\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 1TB SSD Dysk \- Win10 Pro";11499.00
256;LG Gram 14\'\' 2020 14Z90N\-V.AR52Y Intel® Core™ i5\-1035G7 \- 8GB RAM \- 256GB SSD Dysk \- Win10;5189.00
257;Dell XPS 15 9575 15,6\'\' i5\-8305G \- 8GB RAM \- 256GB SSD Dysk \- Win10;7999.00
258;"Microsoft Surface Book 3 13,5\"" Intel® Core™ i7\-1065G7 \- 16GB RAM \- 256GB Dysk \- GTX1650MQ Grafika \- Win10";8899.00
259;"Acer Aspire 3 A315\-56\-33RC 15,6\"" Intel® Core™ i3\-1005G1 \- 4GB RAM \- 256GB Dysk";2499.00
260;"ASUS VivoBook S14 S433EA\-EB027 14\"" Intel® Core™ i5\-1135G7 \- 8GB RAM \- 512GB Dysk";3899.00
261;"MSI Modern 14 B10MW\-037PL 14\"" Intel® Core™ i5\-10210U \- 8GB RAM \- 512GB Dysk \- Win10";3599.00
262;"HP OMEN 15\-en0008nw 15,6\"" AMD Ryzen 5 4600H \- 8GB RAM \- 512GB Dysk \- GTX1660Ti Grafika \- Win10";5299.00
263;"Microsoft Surface Pro X 13\"" SQ1 \- 8GB RAM \- 256GB Dysk \- LTE \- Win10";5849.00
264;"Apple Macbook Pro 13 2020 z Touch Bar 13,3\"" Intel® Core™ i7 \- 16GB RAM \- 512GB Dysk \- macOS (gwiezdna szarość)";9999.00
265;"Lenovo IdeaPad 3 14IIL05 14\"" Intel® Core™ i5\-1035G1 \- 8GB RAM \- 256GB Dysk \- Win10";3199.00
266;"Lenovo ThinkBook 14 IIL 14\"" Intel® Core™ i5\-1035G1 \- 8GB RAM \- 256GB Dysk \- Win10 Pro";3699.00
267;"HP Envy 17\-cg0007nw 17,3\"" Intel® Core™ i5\-1035G1 \- 8GB RAM \- 512GB Dysk \- MX330 Grafika \- Win10";4699.00
268;"ASUS ROG Zephyrus S17 GX701LXS\-HG051T 17,3\"" 300Hz Intel® Core™ i7\-10750H \- 16GB RAM \-1TB SSD Dysk \- RTX2080S Grafika \- W10";11999.00
269;"Lenovo ThinkPad T470 14\"" Intel® Core™ i5\-7200U \- 8GB RAM \- 256GB Dysk \- Win10 Pro";6149.00
270;Dell Inspiron 5406\-2812 14\'\' Intel® Core™ i5\-1135G7 \- 8GB RAM \- 512GB Dysk \- MX330 Grafika \- Win10;4399.00
271;"Lenovo ThinkPad X1 Carbon 8 14\"" Intel® Core™ i7\-10510U \- 16GB RAM \- 512GB Dysk \- Win10 Pro";11399.00
272;"Lenovo ThinkPad T490 14\"" Intel® Core™ i7\-8565U \- 8GB RAM \- 256GB Dysk \- Win10 Pro";6399.00
273;"MSI Summit E14 A11SCST\-073PL 14\"" Intel® Core™ i7\-1185G7 \- 16GB RAM \- 1TB SSD Dysk \- GTX1650TiMQ Grafika \- Win10 Pro";7999.00
274;"ASUS ROG Zephyrus S17 GX701LXS\-HG042T 17,3\"" 300Hz Intel® Core™ i7\-10875H \- 32GB RAM \-1TB SSD Dysk \- RTX2080S Grafika \- W10";12299.00
275;"Lenovo ThinkBook 13s G2 ITL 13,3\"" Intel® Core™ i5\-1135G7 \- 8GB RAM \- 256GB Dysk \- Win10 Pro";4299.00
276;"Lenovo Legion 7 15IMH05H 15,6\"" 144Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 512 Dysk \- RTX2060 Grafika \- Win10";7799.00
277;HP Omen 15\-ek0010nw 15,6\'\' 144Hz Intel® Core™ i7\-10750H \- 16GB RAM \- 1TB SSD Dysk \- RTX2070MQ Grafika \- Win10;8499.00
278;HP Omen 15\-ek0008nw 15,6\'\' 144Hz Intel® Core™ i7\-10750H \- 16GB RAM \- 1TB SSD Dysk \- RTX2070MQ Grafika \- Win10;7699.00
279;"MSI Modern 15 A10RAS\-269PL 15,6\"" Intel® Core™ i5\-10210U \- 8GB RAM \- 512GB Dysk \- MX330 Grafika \- Win10";4599.00
280;"Apple Macbook Pro 13 2020 z Touch Bar 13,3\"" Intel® Core™ i5 \- 16GB RAM \- 1TB SSD Dysk \- macOS (gwiezdna szarość)";10899.00
281;"HIRO 655 15,6\"" Intel® Core™ i7\-10750 \- 16GB RAM \- 512GB Dysk \- GTX1650 Grafika \- Win10";5549.00
282;"Apple Macbook Pro 13 z Touch Bar 13,3\"" Intel® Core™ i5 \- 8GB RAM \- 256GB Dysk \- macOS";7949.00
283;"Lenovo ThinkBook 14 G2 ITL 14\"" Intel® Core™ i5\-1135G7 \- 8GB RAM \- 512GB Dysk \- Win10 Pro";4499.00
284;HP Omen 17\-cb1012nw 17,3\'\' 144Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 512GB Dysk \- RTX2070S Grafika \- Win10;8999.00
285;"Dell Latitude 3510 15,6\"" Intel® Core™ i5\-10310U \- 8GB RAM \- 512GB Dysk \- Win10 Pro";4449.00
286;"MSI GE66 Raider 10UG\-200PL 15,6\"" 240Hz Intel® Core™ i7\-10870H \- 16GB RAM \- 2TB SSD Dysk \- RTX3070 Grafika \- Win10";11199.00
287;HP Pavilion 13\-an1004nw 13,3\'\' Intel® Core™ i7\-1065G7 \- 8GB RAM \- 512GB Dysk \- Win10;4299.00
288;HP Envy 13\-ba0013nw 13,3\'\' Intel® Core™ i7\-10510U \- 16GB RAM \- 512GB Dysk \- MX350 Grafika \- Win10;5399.00
289;"HP OMEN 15\-en0028nw 15,6\"" AMD Ryzen 5 4600H \- 8GB RAM \- 512GB Dysk \- GTX1650Ti Grafika";4299.00
290;"Microsoft Surface Pro 2017 12,3\"" Intel® Core™ i7\-7660U \- 16GB RAM \- 512GB Dysk \- Win10 Pro";10599.00
291;HP Envy 13\-ba0001nw 13,3\'\' Intel® Core™ i7\-1065G7 \- 8GB RAM \- 512GB Dysk \- Win10;5299.00
292;"ASUS ROG Zephyrus S15 GX502LXS\-HF049T 15,6\""300Hz Intel® Core™ i7\-10875H \- 32GB RAM \- 1TB SSD Dysk \- RTX2080S Grafika \- W10";10799.00
293;LG Gram 15,6\'\' 2020 15Z90N\-V.AR52Y Intel® Core™ i5\-1035G7 \- 8GB RAM \- 256GB SSD Dysk \- Win10;4690.00
294;"HIRO 7166 15,6\""144Hz Intel® Core™ i7\-9750H \- 16GB RAM \- 1TB+250GB Dysk \- GTX1660Ti Grafika \- Win10";6099.00
295;"ASUS ROG Zephyrus S17 GX701LWS\-HG091T 17,3\"" 300Hz Intel® Core™ i7\-10875H \- 16GB RAM \-1TB SSD Dysk \- RTX2070S Grafika \- W10";9999.00
296;Dell Inspiron 5406\-2850 14\'\' Intel® Core™ i7\-1165G7 \- 8GB RAM \- 512GB Dysk \- MX330 Grafika \- Win10;4999.00
297;HP Omen 17\-cb1010nw 17,3\'\' 300Hz Intel® Core™ i7\-10750H \- 32GB RAM \- 1TB SSD Dysk \- RTX2080S Grafika \- Win10;11499.00
298;"Lenovo ThinkPad E14 14\"" Intel® Core™ i5\-10210U \- 8GB RAM \- 1TB + 256GB Dysk \- RX640 Grafika \- Win10 Pro";4649.00
299;"Dell XPS 13 7390\-1688 13,3\"" Intel® Core™ i7\-10710U \- 16GB RAM \- 512GB Dysk \- Win10";8099.00
